ts,context,dep_replicas,dep_ready,hpa_current,hpa_desired,cpu_cur_util,cpu_target_util,pods_cpu_m_sum,pods_cpu_m_list,pods_mem_mi_sum,pods_mem_mi_list,lastScaleTime
2026-02-06T03:42:20-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:21-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:22-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:24-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:25-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:26-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:27-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:28-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:30-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:31-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:32-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:33-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:34-06:00,kind-cluster,1,1,1,1,0,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:35-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:37-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:38-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:39-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:40-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:41-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:43-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:44-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:45-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:46-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:47-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:48-06:00,kind-cluster,1,1,1,1,1,50,1,cpu-nginx-74476f8d7f-zr58z=1m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:50-06:00,kind-cluster,1,1,1,1,1,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:51-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:52-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:53-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:54-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:55-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:57-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:58-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:42:59-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:43:00-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:43:01-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:43:03-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:43:04-06:00,kind-cluster,1,1,1,1,16,50,16,cpu-nginx-74476f8d7f-zr58z=16m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:41:55Z
2026-02-06T03:43:05-06:00,kind-cluster,4,1,1,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:06-06:00,kind-cluster,4,4,1,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:07-06:00,kind-cluster,4,4,1,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:09-06:00,kind-cluster,4,4,1,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:10-06:00,kind-cluster,4,4,4,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:11-06:00,kind-cluster,4,4,4,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:12-06:00,kind-cluster,4,4,4,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:13-06:00,kind-cluster,4,4,4,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:14-06:00,kind-cluster,4,4,4,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:16-06:00,kind-cluster,4,4,4,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:17-06:00,kind-cluster,4,4,4,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:18-06:00,kind-cluster,4,4,4,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:19-06:00,kind-cluster,4,4,4,4,166,50,166,cpu-nginx-74476f8d7f-zr58z=166m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:20-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:21-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:23-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:24-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:25-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:26-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:27-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:28-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:30-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:31-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:32-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:33-06:00,kind-cluster,4,4,4,4,82,50,256,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=121m,69.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=15.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:34-06:00,kind-cluster,4,4,4,4,82,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:35-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:37-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:38-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:39-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:40-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:41-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:43-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:44-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:45-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:46-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:47-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:48-06:00,kind-cluster,4,4,4,4,38,50,152,cpu-nginx-74476f8d7f-2hz8w=42m; cpu-nginx-74476f8d7f-jv9ps=25m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=41m,71.000,cpu-nginx-74476f8d7f-2hz8w=15.000Mi; cpu-nginx-74476f8d7f-jv9ps=15.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:50-06:00,kind-cluster,4,4,4,4,38,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:51-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:52-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:53-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:54-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
